"Story","Title","Result","Date","Stability","Duration (s)"
"Tiket Pesawat","tiket pesawat with jumlah penumpang","SUCCESS","2022-12-02T13:34:47.0069527+07:00[Asia/Jakarta]","0.0","23.97"
